Period,Pond,MeasuredDate,Serial,Julian,Temp
Contemporary,PP,,,97,6.86
Contemporary,PP,,,97,6.9
Contemporary,PP,,,97,6.9
Contemporary,PP,,,97,6.95
Contemporary,PP,,,97,6.9
Contemporary,PP,,,97,6.86
Contemporary,PP,,,97,6.95
Contemporary,PP,,,97,6.95
Contemporary,PP,,,97,6.95
Contemporary,PP,,,97,7.03
Contemporary,PP,,,97,6.99
Contemporary,PP,,,97,6.99
Contemporary,PP,,,97,6.99
Contemporary,PP,,,97,7.03
Contemporary,PP,,,97,6.99
Contemporary,PP,,,97,7.03
Contemporary,PP,,,97,6.99
Contemporary,PP,,,97,7.12
Contemporary,PP,,,97,7.08
Contemporary,PP,,,97,7.03
Contemporary,PP,,,97,7.12
Contemporary,PP,,,97,6.99
Contemporary,PP,,,97,6.95
Contemporary,PP,,,97,7.12
Contemporary,PP,,,97,7.08
Contemporary,PP,,,97,7.03
Contemporary,PP,,,97,7.12
Contemporary,PP,,,97,7.12
Contemporary,PP,,,97,6.95
Contemporary,PP,,,97,6.99
Contemporary,PP,,,97,7.03
Contemporary,PP,,,97,7.08
Contemporary,PP,,,97,6.95
Contemporary,PP,,,97,7.08
Contemporary,PP,,,97,7.08
Contemporary,PP,,,97,6.99
Contemporary,PP,,,97,7.03
Contemporary,PP,,,97,6.95
Contemporary,PP,,,97,7.08
Contemporary,PP,,,98,7.08
Contemporary,PP,,,98,7.03
Contemporary,PP,,,98,7.03
Contemporary,PP,,,98,7.03
Contemporary,PP,,,98,7.08
Contemporary,PP,,,98,6.99
Contemporary,PP,,,98,7.03
Contemporary,PP,,,98,7.12
Contemporary,PP,,,98,7.08
Contemporary,PP,,,98,7.08
Contemporary,PP,,,98,7.08
Contemporary,PP,,,98,6.99
Contemporary,PP,,,98,6.99
Contemporary,PP,,,98,7.03
Contemporary,PP,,,98,7.08
Contemporary,PP,,,98,7.12
Contemporary,PP,,,98,7.16
Contemporary,PP,,,98,7.08
Contemporary,PP,,,98,7.03
Contemporary,PP,,,98,7.12
Contemporary,PP,,,98,7.12
Contemporary,PP,,,98,7.16
Contemporary,PP,,,98,7.2
Contemporary,PP,,,98,7.25
Contemporary,PP,,,98,7.33
Contemporary,PP,,,98,7.2
Contemporary,PP,,,98,7.2
Contemporary,PP,,,98,7.2
Contemporary,PP,,,98,7.29
Contemporary,PP,,,98,7.2
Contemporary,PP,,,98,7.25
Contemporary,PP,,,98,7.12
Contemporary,PP,,,98,7.16
Contemporary,PP,,,98,7.12
Contemporary,PP,,,98,7.29
Contemporary,PP,,,98,7.25
Contemporary,PP,,,98,7.29
Contemporary,PP,,,98,7.2
Contemporary,PP,,,98,7.2
Contemporary,PP,,,98,7.16
Contemporary,PP,,,98,7.16
Contemporary,PP,,,98,7.12
Contemporary,PP,,,98,7.16
Contemporary,PP,,,98,7.08
Contemporary,PP,,,98,7.25
Contemporary,PP,,,98,7.29
Contemporary,PP,,,98,7.2
Contemporary,PP,,,98,7.16
Contemporary,PP,,,99,7.2
Contemporary,PP,,,99,7.2
Contemporary,PP,,,99,7.2
Contemporary,PP,,,99,7.16
Contemporary,PP,,,99,7.25
Contemporary,PP,,,99,7.2
Contemporary,PP,,,99,7.25
Contemporary,PP,,,99,7.2
Contemporary,PP,,,99,7.25
Contemporary,PP,,,99,7.12
Contemporary,PP,,,99,7.2
Contemporary,PP,,,99,7.25
Contemporary,PP,,,99,7.2
Contemporary,PP,,,99,7.2
Contemporary,PP,,,99,7.2
Contemporary,PP,,,99,7.16
Contemporary,PP,,,99,7.25
Contemporary,PP,,,99,7.25
Contemporary,PP,,,99,7.33
Contemporary,PP,,,99,7.2
Contemporary,PP,,,99,7.25
Contemporary,PP,,,99,7.25
Contemporary,PP,,,99,7.29
Contemporary,PP,,,99,7.29
Contemporary,PP,,,99,7.46
Contemporary,PP,,,99,7.33
Contemporary,PP,,,99,7.42
Contemporary,PP,,,99,7.33
Contemporary,PP,,,99,7.12
Contemporary,PP,,,99,7.25
Contemporary,PP,,,99,7.29
Contemporary,PP,,,99,7.46
Contemporary,PP,,,99,7.33
Contemporary,PP,,,99,7.29
Contemporary,PP,,,99,7.2
Contemporary,PP,,,99,7.2
Contemporary,PP,,,99,7.29
Contemporary,PP,,,99,7.29
Contemporary,PP,,,99,7.42
Contemporary,PP,,,99,7.33
Contemporary,PP,,,99,7.29
Contemporary,PP,,,99,7.38
Contemporary,PP,,,99,7.29
Contemporary,PP,,,99,7.2
Contemporary,PP,,,99,7.2
Contemporary,PP,,,99,7.29
Contemporary,PP,,,99,7.38
Contemporary,PP,,,99,7.42
Contemporary,PP,,,100,7.38
Contemporary,PP,,,100,7.29
Contemporary,PP,,,100,7.29
Contemporary,PP,,,100,7.25
Contemporary,PP,,,100,7.33
Contemporary,PP,,,100,7.38
Contemporary,PP,,,100,7.42
Contemporary,PP,,,100,7.33
Contemporary,PP,,,100,7.33
Contemporary,PP,,,100,7.29
Contemporary,PP,,,100,7.33
Contemporary,PP,,,100,7.38
Contemporary,PP,,,100,7.33
Contemporary,PP,,,100,7.33
Contemporary,PP,,,100,7.46
Contemporary,PP,,,100,7.38
Contemporary,PP,,,100,7.29
Contemporary,PP,,,100,7.42
Contemporary,PP,,,100,7.38
Contemporary,PP,,,100,7.42
Contemporary,PP,,,100,7.42
Contemporary,PP,,,100,7.5
Contemporary,PP,,,100,7.55
Contemporary,PP,,,100,7.46
Contemporary,PP,,,100,7.55
Contemporary,PP,,,100,7.42
Contemporary,PP,,,100,7.46
Contemporary,PP,,,100,7.55
Contemporary,PP,,,100,7.5
Contemporary,PP,,,100,7.59
Contemporary,PP,,,100,7.42
Contemporary,PP,,,100,7.46
Contemporary,PP,,,100,7.38
Contemporary,PP,,,100,7.38
Contemporary,PP,,,100,7.38
Contemporary,PP,,,100,7.5
Contemporary,PP,,,100,7.59
Contemporary,PP,,,100,7.38
Contemporary,PP,,,100,7.38
Contemporary,PP,,,100,7.29
Contemporary,PP,,,100,7.46
Contemporary,PP,,,100,7.42
Contemporary,PP,,,100,7.38
Contemporary,PP,,,100,7.38
Contemporary,PP,,,100,7.42
Contemporary,PP,,,100,7.46
Contemporary,PP,,,100,7.46
Contemporary,PP,,,100,7.42
Contemporary,PP,,,101,7.5
Contemporary,PP,,,101,7.5
Contemporary,PP,,,101,7.59
Contemporary,PP,,,101,7.59
Contemporary,PP,,,101,7.5
Contemporary,PP,,,101,7.42
Contemporary,PP,,,101,7.46
Contemporary,PP,,,101,7.5
Contemporary,PP,,,101,7.46
Contemporary,PP,,,101,7.5
Contemporary,PP,,,101,7.55
Contemporary,PP,,,101,7.59
Contemporary,PP,,,101,7.55
Contemporary,PP,,,101,7.5
Contemporary,PP,,,101,7.5
Contemporary,PP,,,101,7.46
Contemporary,PP,,,101,7.5
Contemporary,PP,,,101,7.5
Contemporary,PP,,,101,7.55
Contemporary,PP,,,101,7.59
Contemporary,PP,,,101,7.55
Contemporary,PP,,,101,7.55
Contemporary,PP,,,101,7.55
Contemporary,PP,,,101,7.5
Contemporary,PP,,,101,7.55
Contemporary,PP,,,101,7.59
Contemporary,PP,,,101,7.72
Contemporary,PP,,,101,7.42
Contemporary,PP,,,101,7.5
Contemporary,PP,,,101,7.55
Contemporary,PP,,,101,7.55
Contemporary,PP,,,101,7.63
Contemporary,PP,,,101,7.63
Contemporary,PP,,,101,7.59
Contemporary,PP,,,101,7.46
Contemporary,PP,,,101,7.5
Contemporary,PP,,,101,7.55
Contemporary,PP,,,101,7.55
Contemporary,PP,,,101,7.5
Contemporary,PP,,,101,7.55
Contemporary,PP,,,101,7.63
Contemporary,PP,,,101,7.63
Contemporary,PP,,,101,7.5
Contemporary,PP,,,101,7.5
Contemporary,PP,,,101,7.55
Contemporary,PP,,,101,7.46
Contemporary,PP,,,101,7.42
Contemporary,PP,,,101,7.76
Contemporary,PP,,,102,7.68
Contemporary,PP,,,102,7.59
Contemporary,PP,,,102,7.5
Contemporary,PP,,,102,7.63
Contemporary,PP,,,102,7.59
Contemporary,PP,,,102,7.68
Contemporary,PP,,,102,7.5
Contemporary,PP,,,102,7.68
Contemporary,PP,,,102,7.5
Contemporary,PP,,,102,7.59
Contemporary,PP,,,102,7.72
Contemporary,PP,,,102,7.55
Contemporary,PP,,,102,7.63
Contemporary,PP,,,102,7.55
Contemporary,PP,,,102,7.59
Contemporary,PP,,,102,7.68
Contemporary,PP,,,102,7.68
Contemporary,PP,,,102,7.59
Contemporary,PP,,,102,7.68
Contemporary,PP,,,102,7.68
Contemporary,PP,,,102,7.55
Contemporary,PP,,,102,7.68
Contemporary,PP,,,102,7.55
Contemporary,PP,,,102,7.72
Contemporary,PP,,,102,7.55
Contemporary,PP,,,102,7.63
Contemporary,PP,,,102,7.68
Contemporary,PP,,,102,7.63
Contemporary,PP,,,102,7.63
Contemporary,PP,,,102,7.59
Contemporary,PP,,,102,7.63
Contemporary,PP,,,102,7.63
Contemporary,PP,,,102,7.72
Contemporary,PP,,,102,7.63
Contemporary,PP,,,102,7.63
Contemporary,PP,,,102,7.68
Contemporary,PP,,,102,7.72
Contemporary,PP,,,102,7.68
Contemporary,PP,,,102,7.68
Contemporary,PP,,,102,7.68
Contemporary,PP,,,102,7.63
Contemporary,PP,,,102,7.76
Contemporary,PP,,,102,7.76
Contemporary,PP,,,102,7.63
Contemporary,PP,,,102,7.63
Contemporary,PP,,,102,7.63
Contemporary,PP,,,102,7.68
Contemporary,PP,,,102,7.68
Contemporary,PP,,,103,7.68
Contemporary,PP,,,103,7.72
Contemporary,PP,,,103,7.72
Contemporary,PP,,,103,7.68
Contemporary,PP,,,103,7.72
Contemporary,PP,,,103,7.63
Contemporary,PP,,,103,7.63
Contemporary,PP,,,103,7.63
Contemporary,PP,,,103,7.68
Contemporary,PP,,,103,7.68
Contemporary,PP,,,103,7.68
Contemporary,PP,,,103,7.72
Contemporary,PP,,,103,7.72
Contemporary,PP,,,103,7.68
Contemporary,PP,,,103,7.76
Contemporary,PP,,,103,7.76
Contemporary,PP,,,103,7.76
Contemporary,PP,,,103,7.72
Contemporary,PP,,,103,7.63
Contemporary,PP,,,103,7.72
Contemporary,PP,,,103,7.72
Contemporary,PP,,,103,7.72
Contemporary,PP,,,103,7.63
Contemporary,PP,,,103,7.68
Contemporary,PP,,,103,7.81
Contemporary,PP,,,103,7.76
Contemporary,PP,,,103,7.81
Contemporary,PP,,,103,7.76
Contemporary,PP,,,103,7.76
Contemporary,PP,,,103,7.76
Contemporary,PP,,,103,7.76
Contemporary,PP,,,103,7.85
Contemporary,PP,,,103,7.81
Contemporary,PP,,,103,7.76
Contemporary,PP,,,103,7.85
Contemporary,PP,,,103,7.81
Contemporary,PP,,,103,7.76
Contemporary,PP,,,103,7.81
Contemporary,PP,,,103,7.81
Contemporary,PP,,,103,7.76
Contemporary,PP,,,103,7.85
Contemporary,PP,,,103,7.72
Contemporary,PP,,,103,7.85
Contemporary,PP,,,103,7.89
Contemporary,PP,,,103,7.89
Contemporary,PP,,,103,7.81
Contemporary,PP,,,103,7.72
Contemporary,PP,,,103,7.76
Contemporary,PP,,,104,7.76
Contemporary,PP,,,104,7.81
Contemporary,PP,,,104,7.81
Contemporary,PP,,,104,7.93
Contemporary,PP,,,104,7.85
Contemporary,PP,,,104,7.76
Contemporary,PP,,,104,7.89
Contemporary,PP,,,104,7.72
Contemporary,PP,,,104,7.72
Contemporary,PP,,,104,7.81
Contemporary,PP,,,104,7.85
Contemporary,PP,,,104,7.98
Contemporary,PP,,,104,7.81
Contemporary,PP,,,104,7.81
Contemporary,PP,,,104,7.68
Contemporary,PP,,,104,7.85
Contemporary,PP,,,104,7.81
Contemporary,PP,,,104,7.85
Contemporary,PP,,,104,7.93
Contemporary,PP,,,104,7.89
Contemporary,PP,,,104,7.85
Contemporary,PP,,,104,7.85
Contemporary,PP,,,104,7.85
Contemporary,PP,,,104,7.89
Contemporary,PP,,,104,7.89
Contemporary,PP,,,104,7.81
Contemporary,PP,,,104,7.85
Contemporary,PP,,,104,8.11
Contemporary,PP,,,104,7.85
Contemporary,PP,,,104,7.85
Contemporary,PP,,,104,7.85
Contemporary,PP,,,104,7.76
Contemporary,PP,,,104,7.85
Contemporary,PP,,,104,7.72
Contemporary,PP,,,104,7.93
Contemporary,PP,,,104,7.72
Contemporary,PP,,,104,7.81
Contemporary,PP,,,104,7.89
Contemporary,PP,,,104,7.89
Contemporary,PP,,,104,8.02
Contemporary,PP,,,104,7.81
Contemporary,PP,,,104,7.85
Contemporary,PP,,,104,7.63
Contemporary,PP,,,104,7.76
Contemporary,PP,,,104,7.76
Contemporary,PP,,,104,7.89
Contemporary,PP,,,104,8.06
Contemporary,PP,,,104,8.02
Contemporary,PP,,,105,7.89
Contemporary,PP,,,105,7.76
Contemporary,PP,,,105,7.89
Contemporary,PP,,,105,7.89
Contemporary,PP,,,105,7.89
Contemporary,PP,,,105,7.98
Contemporary,PP,,,105,7.89
Contemporary,PP,,,105,7.85
Contemporary,PP,,,105,7.85
Contemporary,PP,,,105,7.93
Contemporary,PP,,,105,7.93
Contemporary,PP,,,105,7.93
Contemporary,PP,,,105,7.89
Contemporary,PP,,,105,7.85
Contemporary,PP,,,105,7.85
Contemporary,PP,,,105,7.89
Contemporary,PP,,,105,7.93
Contemporary,PP,,,105,7.93
Contemporary,PP,,,105,7.89
Contemporary,PP,,,105,7.93
Contemporary,PP,,,105,7.98
Contemporary,PP,,,105,7.98
Contemporary,PP,,,105,7.93
Contemporary,PP,,,105,8.02
Contemporary,PP,,,105,7.93
Contemporary,PP,,,105,7.93
Contemporary,PP,,,105,8.11
Contemporary,PP,,,105,7.93
Contemporary,PP,,,105,7.85
Contemporary,PP,,,105,7.98
Contemporary,PP,,,105,8.15
Contemporary,PP,,,105,8.02
Contemporary,PP,,,105,8.06
Contemporary,PP,,,105,7.85
Contemporary,PP,,,105,7.93
Contemporary,PP,,,105,7.81
Contemporary,PP,,,105,7.93
Contemporary,PP,,,105,8.06
Contemporary,PP,,,105,8.06
Contemporary,PP,,,105,7.98
Contemporary,PP,,,105,7.93
Contemporary,PP,,,105,8.02
Contemporary,PP,,,105,8.02
Contemporary,PP,,,105,7.98
Contemporary,PP,,,105,7.93
Contemporary,PP,,,105,7.93
Contemporary,PP,,,105,8.06
Contemporary,PP,,,105,8.11
Contemporary,PP,,,106,8.11
Contemporary,PP,,,106,8.06
Contemporary,PP,,,106,8.02
Contemporary,PP,,,106,8.02
Contemporary,PP,,,106,7.98
Contemporary,PP,,,106,8.11
Contemporary,PP,,,106,8.06
Contemporary,PP,,,106,8.15
Contemporary,PP,,,106,8.11
Contemporary,PP,,,106,8.11
Contemporary,PP,,,106,8.06
Contemporary,PP,,,106,8.06
Contemporary,PP,,,106,8.11
Contemporary,PP,,,106,8.15
Contemporary,PP,,,106,8.11
Contemporary,PP,,,106,8.11
Contemporary,PP,,,106,8.11
Contemporary,PP,,,106,8.15
Contemporary,PP,,,106,8.11
Contemporary,PP,,,106,8.15
Contemporary,PP,,,106,8.06
Contemporary,PP,,,106,8.06
Contemporary,PP,,,106,8.15
Contemporary,PP,,,106,8.06
Contemporary,PP,,,106,8.23
Contemporary,PP,,,106,8.19
Contemporary,PP,,,106,8.06
Contemporary,PP,,,106,8.15
Contemporary,PP,,,106,8.06
Contemporary,PP,,,106,8.06
Contemporary,PP,,,106,8.02
Contemporary,PP,,,106,7.93
Contemporary,PP,,,106,7.98
Contemporary,PP,,,106,8.32
Contemporary,PP,,,106,8.23
Contemporary,PP,,,106,8.19
Contemporary,PP,,,106,8.23
Contemporary,PP,,,106,7.98
Contemporary,PP,,,106,8.02
Contemporary,PP,,,106,8.15
Contemporary,PP,,,106,8.28
Contemporary,PP,,,106,8.28
Contemporary,PP,,,106,8.19
Contemporary,PP,,,106,8.06
Contemporary,PP,,,106,8.06
Contemporary,PP,,,106,8.02
Contemporary,PP,,,106,8.02
Contemporary,PP,,,106,8.15
Contemporary,PP,,,107,8.23
Contemporary,PP,,,107,8.19
Contemporary,PP,,,107,8.19
Contemporary,PP,,,107,8.19
Contemporary,PP,,,107,8.23
Contemporary,PP,,,107,8.11
Contemporary,PP,,,107,8.15
Contemporary,PP,,,107,8.23
Contemporary,PP,,,107,8.23
Contemporary,PP,,,107,8.19
Contemporary,PP,,,107,8.23
Contemporary,PP,,,107,8.19
Contemporary,PP,,,107,8.19
Contemporary,PP,,,107,8.28
Contemporary,PP,,,107,8.23
Contemporary,PP,,,107,8.19
Contemporary,PP,,,107,8.23
Contemporary,PP,,,107,8.23
Contemporary,PP,,,107,8.19
Contemporary,PP,,,107,8.19
Contemporary,PP,,,107,8.19
Contemporary,PP,,,107,8.28
Contemporary,PP,,,107,8.19
Contemporary,PP,,,107,8.19
Contemporary,PP,,,107,8.28
Contemporary,PP,,,107,8.23
Contemporary,PP,,,107,8.41
Contemporary,PP,,,107,8.36
Contemporary,PP,,,107,8.28
Contemporary,PP,,,107,8.19
Contemporary,PP,,,107,8.28
Contemporary,PP,,,107,8.11
Contemporary,PP,,,107,8.23
Contemporary,PP,,,107,8.19
Contemporary,PP,,,107,8.49
Contemporary,PP,,,107,8.23
Contemporary,PP,,,107,8.19
Contemporary,PP,,,107,8.36
Contemporary,PP,,,107,8.41
Contemporary,PP,,,107,8.15
Contemporary,PP,,,107,8.11
Contemporary,PP,,,107,8.28
Contemporary,PP,,,107,8.58
Contemporary,PP,,,107,8.32
Contemporary,PP,,,107,8.11
Contemporary,PP,,,107,8.15
Contemporary,PP,,,107,8.28
Contemporary,PP,,,107,8.28
Contemporary,PP,,,108,8.36
Contemporary,PP,,,108,8.36
Contemporary,PP,,,108,8.41
Contemporary,PP,,,108,8.19
Contemporary,PP,,,108,8.23
Contemporary,PP,,,108,8.28
Contemporary,PP,,,108,8.28
Contemporary,PP,,,108,8.36
Contemporary,PP,,,108,8.32
Contemporary,PP,,,108,8.28
Contemporary,PP,,,108,8.23
Contemporary,PP,,,108,8.28
Contemporary,PP,,,108,8.32
Contemporary,PP,,,108,8.28
Contemporary,PP,,,108,8.32
Contemporary,PP,,,108,8.45
Contemporary,PP,,,108,8.32
Contemporary,PP,,,108,8.32
Contemporary,PP,,,108,8.36
Contemporary,PP,,,108,8.41
Contemporary,PP,,,108,8.36
Contemporary,PP,,,108,8.53
Contemporary,PP,,,108,8.45
Contemporary,PP,,,108,8.49
Contemporary,PP,,,108,8.41
Contemporary,PP,,,108,8.49
Contemporary,PP,,,108,8.45
Contemporary,PP,,,108,8.58
Contemporary,PP,,,108,8.28
Contemporary,PP,,,108,8.23
Contemporary,PP,,,108,8.79
Contemporary,PP,,,108,8.28
Contemporary,PP,,,108,8.41
Contemporary,PP,,,108,8.41
Contemporary,PP,,,108,8.32
Contemporary,PP,,,108,8.79
Contemporary,PP,,,108,8.53
Contemporary,PP,,,108,8.19
Contemporary,PP,,,108,8.41
Contemporary,PP,,,108,8.28
Contemporary,PP,,,108,8.62
Contemporary,PP,,,108,8.32
Contemporary,PP,,,108,8.19
Contemporary,PP,,,108,8.36
Contemporary,PP,,,108,8.71
Contemporary,PP,,,108,8.79
Contemporary,PP,,,108,8.45
Contemporary,PP,,,108,8.32
Contemporary,PP,,,109,8.36
Contemporary,PP,,,109,8.41
Contemporary,PP,,,109,8.58
Contemporary,PP,,,109,8.58
Contemporary,PP,,,109,8.58
Contemporary,PP,,,109,8.49
Contemporary,PP,,,109,8.45
Contemporary,PP,,,109,8.41
Contemporary,PP,,,109,8.45
Contemporary,PP,,,109,8.62
Contemporary,PP,,,109,8.66
Contemporary,PP,,,109,8.62
Contemporary,PP,,,109,8.53
Contemporary,PP,,,109,8.45
Contemporary,PP,,,109,8.41
Contemporary,PP,,,109,8.53
Contemporary,PP,,,109,8.58
Contemporary,PP,,,109,8.49
Contemporary,PP,,,109,8.53
Contemporary,PP,,,109,8.71
Contemporary,PP,,,109,8.58
Contemporary,PP,,,109,8.79
Contemporary,PP,,,109,8.58
Contemporary,PP,,,109,8.66
Contemporary,PP,,,109,8.49
Contemporary,PP,,,109,8.71
Contemporary,PP,,,109,8.45
Contemporary,PP,,,109,8.66
Contemporary,PP,,,109,8.71
Contemporary,PP,,,109,8.79
Contemporary,PP,,,109,9.01
Contemporary,PP,,,109,8.45
Contemporary,PP,,,109,8.71
Contemporary,PP,,,109,8.75
Contemporary,PP,,,109,8.66
Contemporary,PP,,,109,8.75
Contemporary,PP,,,109,8.53
Contemporary,PP,,,109,8.83
Contemporary,PP,,,109,8.88
Contemporary,PP,,,109,8.83
Contemporary,PP,,,109,8.49
Contemporary,PP,,,109,8.62
Contemporary,PP,,,109,8.71
Contemporary,PP,,,109,8.71
Contemporary,PP,,,109,8.71
Contemporary,PP,,,109,8.75
Contemporary,PP,,,109,8.58
Contemporary,PP,,,109,8.71
Contemporary,PP,,,110,8.75
Contemporary,PP,,,110,8.49
Contemporary,PP,,,110,8.71
Contemporary,PP,,,110,8.83
Contemporary,PP,,,110,8.71
Contemporary,PP,,,110,8.58
Contemporary,PP,,,110,8.88
Contemporary,PP,,,110,8.92
Contemporary,PP,,,110,8.92
Contemporary,PP,,,110,8.66
Contemporary,PP,,,110,8.58
Contemporary,PP,,,110,8.71
Contemporary,PP,,,110,8.71
Contemporary,PP,,,110,8.88
Contemporary,PP,,,110,8.71
Contemporary,PP,,,110,8.71
Contemporary,PP,,,110,8.71
Contemporary,PP,,,110,8.75
Contemporary,PP,,,110,8.66
Contemporary,PP,,,110,8.83
Contemporary,PP,,,110,8.83
Contemporary,PP,,,110,8.88
Contemporary,PP,,,110,8.96
Contemporary,PP,,,110,8.66
Contemporary,PP,,,110,8.83
Contemporary,PP,,,110,9.05
Contemporary,PP,,,110,8.79
Contemporary,PP,,,110,8.92
Contemporary,PP,,,110,8.66
Contemporary,PP,,,110,8.88
Contemporary,PP,,,110,8.79
Contemporary,PP,,,110,8.92
Contemporary,PP,,,110,9.01
Contemporary,PP,,,110,8.79
Contemporary,PP,,,110,8.92
Contemporary,PP,,,110,8.75
Contemporary,PP,,,110,8.83
Contemporary,PP,,,110,8.83
Contemporary,PP,,,110,8.92
Contemporary,PP,,,110,8.88
Contemporary,PP,,,110,8.92
Contemporary,PP,,,110,8.92
Contemporary,PP,,,110,8.75
Contemporary,PP,,,110,8.75
Contemporary,PP,,,110,8.75
Contemporary,PP,,,110,8.71
Contemporary,PP,,,110,8.62
Contemporary,PP,,,110,8.71
Contemporary,PP,,,111,8.79
Contemporary,PP,,,111,8.83
Contemporary,PP,,,111,8.79
Contemporary,PP,,,111,8.79
Contemporary,PP,,,111,9.09
Contemporary,PP,,,111,9.86
Contemporary,PP,,,111,9.31
Contemporary,PP,,,111,9.09
Contemporary,PP,,,111,9.31
Contemporary,PP,,,111,9.48
Contemporary,PP,,,111,9.69
Contemporary,PP,,,111,9.39
Contemporary,PP,,,111,9.56
Contemporary,PP,,,111,9.56
Contemporary,PP,,,111,9.48
Contemporary,PP,,,111,9.48
Contemporary,PP,,,111,9.44
Contemporary,PP,,,111,9.44
Contemporary,PP,,,111,9.44
Contemporary,PP,,,111,9.39
Contemporary,PP,,,111,9.39
Contemporary,PP,,,111,9.39
Contemporary,PP,,,111,9.48
Contemporary,PP,,,111,9.56
Contemporary,PP,,,111,9.65
Contemporary,PP,,,111,9.09
Contemporary,PP,,,111,9.09
Contemporary,PP,,,111,9.31
Contemporary,PP,,,111,9.22
Contemporary,PP,,,111,9.44
Contemporary,PP,,,111,9.14
Contemporary,PP,,,111,9.22
Contemporary,PP,,,111,9.05
Contemporary,PP,,,111,9.31
Contemporary,PP,,,111,8.92
Contemporary,PP,,,111,9.18
Contemporary,PP,,,111,9.22
Contemporary,PP,,,111,9.31
Contemporary,PP,,,111,9.09
Contemporary,PP,,,111,9.31
Contemporary,PP,,,111,9.39
Contemporary,PP,,,111,9.09
Contemporary,PP,,,111,9.09
Contemporary,PP,,,111,9.14
Contemporary,PP,,,111,9.26
Contemporary,PP,,,111,9.22
Contemporary,PP,,,111,9.14
Contemporary,PP,,,111,9.05
Contemporary,PP,,,112,9.22
Contemporary,PP,,,112,9.18
Contemporary,PP,,,112,9.26
Contemporary,PP,,,112,9.09
Contemporary,PP,,,112,9.26
Contemporary,PP,,,112,9.35
Contemporary,PP,,,112,9.35
Contemporary,PP,,,112,9.35
Contemporary,PP,,,112,9.26
Contemporary,PP,,,112,9.22
Contemporary,PP,,,112,9.22
Contemporary,PP,,,112,9.14
Contemporary,PP,,,112,9.14
Contemporary,PP,,,112,9.05
Contemporary,PP,,,112,9.09
Contemporary,PP,,,112,8.96
Contemporary,PP,,,112,8.92
Contemporary,PP,,,112,8.92
Contemporary,PP,,,112,8.96
Contemporary,PP,,,112,9.05
Contemporary,PP,,,112,9.01
Contemporary,PP,,,112,9.05
Contemporary,PP,,,112,8.96
Contemporary,PP,,,112,8.92
Contemporary,PP,,,112,9.01
Contemporary,PP,,,112,9.01
Contemporary,PP,,,112,9.05
Contemporary,PP,,,112,9.05
Contemporary,PP,,,112,9.01
Contemporary,PP,,,112,9.01
Contemporary,PP,,,112,9.09
Contemporary,PP,,,112,8.75
Contemporary,PP,,,112,8.92
Contemporary,PP,,,112,9.09
Contemporary,PP,,,112,8.96
Contemporary,PP,,,112,8.96
Contemporary,PP,,,112,9.01
Contemporary,PP,,,112,9.05
Contemporary,PP,,,112,9.09
Contemporary,PP,,,112,9.09
Contemporary,PP,,,112,9.01
Contemporary,PP,,,112,8.96
Contemporary,PP,,,112,9.05
Contemporary,PP,,,112,9.09
Contemporary,PP,,,112,9.01
Contemporary,PP,,,112,8.92
Contemporary,PP,,,112,8.92
Contemporary,PP,,,112,8.92
Contemporary,PP,,,113,8.96
Contemporary,PP,,,113,8.92
Contemporary,PP,,,113,9.01
Contemporary,PP,,,113,9.01
Contemporary,PP,,,113,9.05
Contemporary,PP,,,113,9.05
Contemporary,PP,,,113,8.96
Contemporary,PP,,,113,8.96
Contemporary,PP,,,113,8.96
Contemporary,PP,,,113,8.88
Contemporary,PP,,,113,8.92
Contemporary,PP,,,113,8.88
Contemporary,PP,,,113,8.83
Contemporary,PP,,,113,8.79
Contemporary,PP,,,113,8.66
Contemporary,PP,,,113,8.66
Contemporary,PP,,,113,8.71
Contemporary,PP,,,113,8.75
Contemporary,PP,,,113,8.66
Contemporary,PP,,,113,8.66
Contemporary,PP,,,113,8.71
Contemporary,PP,,,113,8.71
Contemporary,PP,,,113,8.71
Contemporary,PP,,,113,8.71
Contemporary,PP,,,113,8.79
Contemporary,PP,,,113,8.79
Contemporary,PP,,,113,8.83
Contemporary,PP,,,113,8.83
Contemporary,PP,,,113,8.71
Contemporary,PP,,,113,8.83
Contemporary,PP,,,113,8.75
Contemporary,PP,,,113,8.83
Contemporary,PP,,,113,8.79
Contemporary,PP,,,113,8.79
Contemporary,PP,,,113,8.79
Contemporary,PP,,,113,8.71
Contemporary,PP,,,113,8.79
Contemporary,PP,,,113,8.79
Contemporary,PP,,,113,8.75
Contemporary,PP,,,113,8.83
Contemporary,PP,,,113,8.83
Contemporary,PP,,,113,8.88
Contemporary,PP,,,113,8.75
Contemporary,PP,,,113,8.58
Contemporary,PP,,,113,8.71
Contemporary,PP,,,113,8.75
Contemporary,PP,,,113,8.79
Contemporary,PP,,,113,8.79
Contemporary,PP,,,114,8.83
Contemporary,PP,,,114,8.83
Contemporary,PP,,,114,8.79
Contemporary,PP,,,114,8.83
Contemporary,PP,,,114,8.79
Contemporary,PP,,,114,8.75
Contemporary,PP,,,114,8.83
Contemporary,PP,,,114,8.83
Contemporary,PP,,,114,8.79
Contemporary,PP,,,114,8.83
Contemporary,PP,,,114,8.79
Contemporary,PP,,,114,8.83
Contemporary,PP,,,114,8.83
Contemporary,PP,,,114,8.83
